asset_id,account_id,standard_product_code,product_code,product_name,product_family,service_status,install_date
SAS00473,SA00041,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-12-07
SAS00474,SA00530,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-02-08
SAS00475,SA00222,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-08-23
SAS00476,SA00225,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-01-08
SAS00477,SA00271,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-02
SAS00478,SA00236,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-08-11
SAS00479,SA00536,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-11-03
SAS00480,SA00182,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Ceased,2023-03-21
SAS00481,SA00771,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-09-24
SAS00482,SA00848,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2025-06-02
SAS00483,SA00380,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-05-28
SAS00484,SA00809,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-07-20
SAS00485,SA00261,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-06-21
SAS00486,SA00419,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-01-15
SAS00487,SA00121,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-02-25
SAS00488,SA00371,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-06-03
SAS00489,SA00434,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-07-18
SAS00490,SA00424,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-09-15
SAS00491,SA00573,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-09-20
SAS00492,SA00793,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-10-10
SAS00493,SA00458,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2023-07-25
SAS00494,SA00411,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-04-17
SAS00495,SA00988,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-07-06
SAS00496,SA00949,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-05-12
SAS00497,SA00380,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-02-26
SAS00498,SA00294,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Pending,2023-04-28
SAS00499,SA00450,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-11-27
SAS00500,SA00035,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-04-19
SAS00501,SA00691,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-01-01
SAS00502,SA00283,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-03-20
SAS00503,SA00531,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-05-21
SAS00504,SA00292,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2024-12-13
SAS00505,SA00232,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Pending,2025-07-20
SAS00506,SA00268,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-08-07
SAS00507,SA00516,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-08-28
SAS00508,SA00898,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-05-27
SAS00509,SA00577,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-11-26
SAS00510,SA00919,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2025-09-14
SAS00511,SA00070,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-03-27
SAS00512,SA00423,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-01-20
SAS00513,SA00295,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-01
SAS00514,SA00954,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-25
SAS00515,SA00188,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-01-25
SAS00516,SA00241,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-06-27
SAS00517,SA00208,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2024-12-30
SAS00518,SA00123,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-10-05
SAS00519,SA00783,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2025-09-14
SAS00520,SA00505,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2025-10-02
SAS00521,SA00287,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-09-20
SAS00522,SA00819,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-03-08
SAS00523,SA00404,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-07-25
SAS00524,SA00472,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-01-25
SAS00525,SA00595,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-06-15
SAS00526,SA00270,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-03
SAS00527,SA00511,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-02-01
SAS00528,SA00287,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-09-26
SAS00529,SA00834,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-04-27
SAS00530,SA00877,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-11-03
SAS00531,SA00181,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-11-24
SAS00532,SA00805,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-04-08
SAS00533,SA00708,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-06-04
SAS00534,SA00461,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-01-09
SAS00535,SA00571,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-04-23
SAS00536,SA00889,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Pending,2024-02-12
SAS00537,SA00179,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-11-11
SAS00538,SA00911,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-08-09
SAS00539,SA00890,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-11-21
SAS00540,SA00870,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-04
SAS00541,SA00325,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-07-01
SAS00542,SA00278,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-01-13
SAS00543,SA00989,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-01-12
SAS00544,SA00746,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-06-13
SAS00545,SA00407,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-08-27
SAS00546,SA00027,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-06-20
SAS00547,SA00633,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-03-09
SAS00548,SA00254,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-09-16
SAS00549,SA00859,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-31
SAS00550,SA00479,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2025-06-30
SAS00551,SA00182,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-06-09
SAS00552,SA00318,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-04-10
SAS00553,SA00316,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-11-15
SAS00554,SA00001,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-10-07
SAS00555,SA00481,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-10-04
SAS00556,SA00010,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-04-18
SAS00557,SA00383,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-06-14
SAS00558,SA00168,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-03-09
SAS00559,SA00270,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-05-05
SAS00560,SA00292,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-07-04
SAS00561,SA00874,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-08-16
SAS00562,SA00633,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-10-04
SAS00563,SA00020,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-12-31
SAS00564,SA00996,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-09-14
SAS00565,SA00239,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-10-07
SAS00566,SA00431,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-10-17
SAS00567,SA00714,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-10-27
SAS00568,SA00795,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-08-20
SAS00569,SA00918,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-01-26
SAS00570,SA00395,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-03-10
SAS00571,SA00753,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-03-02
SAS00572,SA00698,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Ceased,2023-11-21
SAS00573,SA00534,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-09-03
SAS00574,SA00909,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2024-03-22
SAS00575,SA00649,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-12-09
SAS00576,SA00406,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-03-28
SAS00577,SA00705,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-07-03
SAS00578,SA00512,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-11-24
SAS00579,SA00365,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2026-01-03
SAS00580,SA00500,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-12
SAS00581,SA00022,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-10-03
SAS00582,SA00497,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-08-26
SAS00583,SA00195,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-12-13
SAS00584,SA00282,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2023-11-25
SAS00585,SA00159,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-06-23
SAS00586,SA00465,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-11-02
SAS00587,SA00905,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-01-15
SAS00588,SA00329,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-03-04
SAS00589,SA00700,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-11-12
SAS00590,SA00331,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-08-15
SAS00591,SA00675,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-09-23
SAS00592,SA00207,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-07-22
SAS00593,SA00674,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-06-08
SAS00594,SA00227,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-01-27
SAS00595,SA00951,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-05-05
SAS00596,SA00762,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2023-04-30
SAS00597,SA00542,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-09-14
SAS00598,SA00984,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-04-18
SAS00599,SA00195,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-05-24
SAS00600,SA00572,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-08-05
SAS00601,SA00691,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-05-24
SAS00602,SA00812,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-10-30
SAS00603,SA00547,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-12-22
SAS00604,SA00333,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-05-31
SAS00605,SA00577,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-06-04
SAS00606,SA00459,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-03-12
SAS00607,SA00531,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Pending,2024-09-10
SAS00608,SA00228,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2023-02-14
SAS00609,SA00524,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-11-13
SAS00610,SA00472,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-06-26
SAS00611,SA00239,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-07-08
SAS00612,SA00583,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-10-26
SAS00613,SA00500,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-07-15
SAS00614,SA00039,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-02-20
SAS00615,SA00944,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-06-08
SAS00616,SA00891,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-01-24
SAS00617,SA00313,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-11-03
SAS00618,SA00715,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-03-15
SAS00619,SA00093,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-03-18
SAS00620,SA00345,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-04-11
SAS00621,SA00269,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-06-08
SAS00622,SA00493,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-03-20
SAS00623,SA00575,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Pending,2025-12-09
SAS00624,SA00074,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-10-24
SAS00625,SA00116,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-01-18
SAS00626,SA00329,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-02-19
SAS00627,SA00359,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2025-06-24
SAS00628,SA00452,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Ceased,2024-04-23
SAS00629,SA00160,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2023-08-19
SAS00630,SA00972,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2024-08-12
SAS00631,SA00711,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-08-22
SAS00632,SA00215,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-02-22
SAS00633,SA00769,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-10-17
SAS00634,SA00597,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-06-07
SAS00635,SA00291,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-07-09
SAS00636,SA00671,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-07-09
SAS00637,SA00020,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2025-03-02
SAS00638,SA00521,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-10-08
SAS00639,SA00091,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-07-26
SAS00640,SA00041,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Ceased,2024-09-16
SAS00641,SA00403,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-12-11
SAS00642,SA00641,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-10-23
SAS00643,SA00641,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2023-03-02
SAS00644,SA00231,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-03-15
SAS00645,SA00748,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-04-10
SAS00646,SA00587,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-10-01
SAS00647,SA00460,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-10-11
SAS00648,SA00701,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2024-09-24
SAS00649,SA00441,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-11-20
SAS00650,SA00571,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2023-08-31
SAS00651,SA00860,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-10-14
SAS00652,SA00311,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-07-14
SAS00653,SA00110,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-06-30
SAS00654,SA00611,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-02-23
SAS00655,SA00705,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-08-18
SAS00656,SA00873,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-10-09
SAS00657,SA00232,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-01-31
SAS00658,SA00228,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-02-20
SAS00659,SA00182,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2025-09-30
SAS00660,SA00909,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-03-27
SAS00661,SA00738,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2026-01-03
SAS00662,SA00534,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-03-28
SAS00663,SA00551,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Pending,2023-03-22
SAS00664,SA00529,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Pending,2024-01-24
SAS00665,SA00408,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-08-08
SAS00666,SA00433,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-04-22
SAS00667,SA00475,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-10-22
SAS00668,SA00798,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2023-10-05
SAS00669,SA00332,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-07-18
SAS00670,SA00904,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-10-25
SAS00671,SA00094,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-01-13
SAS00672,SA00725,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-11-13
SAS00673,SA00388,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-12-16
SAS00674,SA00167,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-04-16
SAS00675,SA00317,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-07-02
SAS00676,SA00121,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Pending,2023-01-08
SAS00677,SA00013,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-10-18
SAS00678,SA00623,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-09-01
SAS00679,SA00453,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-01-14
SAS00680,SA00285,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-03-01
SAS00681,SA00152,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-03-17
SAS00682,SA00684,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2024-09-03
SAS00683,SA00051,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-01-01
SAS00684,SA00626,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-12-30
SAS00685,SA00954,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-09-04
SAS00686,SA00920,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2025-05-25
SAS00687,SA00300,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-07-16
SAS00688,SA00424,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-03-04
SAS00689,SA00112,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-12-19
SAS00690,SA00742,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-08-11
SAS00691,SA00266,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-12-25
SAS00692,SA00533,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-10-05
SAS00693,SA00726,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Pending,2023-01-04
SAS00694,SA00477,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-02-29
SAS00695,SA00424,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-03-10
SAS00696,SA00707,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-05-19
SAS00697,SA00519,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-01-13
SAS00698,SA00350,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-03-01
SAS00699,SA00339,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Ceased,2025-09-08
SAS00700,SA00662,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-08-01
SAS00701,SA00474,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Ceased,2023-04-25
SAS00702,SA00579,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2026-01-02
SAS00703,SA00592,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-12-25
SAS00704,SA00288,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-02-07
SAS00705,SA00585,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-08-28
SAS00706,SA00727,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-06-27
SAS00707,SA00381,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2024-09-11
SAS00708,SA00310,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-03-18
